"","AA","A","B","C","D","E","FF","G","Volume"
"1","37313",0,0,0,0,0,2.21601737357621e-05,0.000354562779772193,353733.57270281
"2","37887",0,0,0,0.000109849067381418,0.00155985675681613,0.00169167563767384,0.0018674341454841,374973.391348918
"3","38476",0,0,0,0,0,0.00144635343618513,0.00188464235624123,292068.321363097
"4","38477",0,0,0,0,0,0,2.17174130217608e-05,394441.790052667
"5","39058",0,0,0,0,0,0,2.20143093010457e-05,296207.319213388
"6","40213",0,0,0,0,0,0.000218072781790923,0.000681477443096633,407112.618007056
"7","40214",0,0,0,0,0,5.44158458943244e-05,0.000380910921260271,641722.558480456
"8","42019",0,0,0,0,0.000282467461921213,0.00373726180388067,0.0117984486017861,3949681.33244635
"9","42020",0,0,0,0,0.00106628367497933,0.0039822431126779,0.0042433738085912,3584091.36510196
"10","42021",0,0,0,0.00113440520081154,0.00139619101638343,0.000872619385239643,0.00130892907785946,388830.903285304
"11","42022",0,0,0,0.00935608145294442,0.01010456796918,0.00788112272977435,0.00836543753439736,360505.090293132
"12","42587",0,0,0,0,3.38615738859542e-05,0.000474062034403359,0.00748340782879588,3503894.30815504
"13","42588",0,0,0,0,0.00072924786883597,0.00369653230065129,0.00442578016948726,2634030.84663183
"14","42590",0,0,0,0.000245513793411303,0.00493259530399072,0.0165387019016159,0.0230113382733684,3119427.63367715
"15","42591",0,0,0,0.00643709907341411,0.0114709550962224,0.0158588738417676,0.0159479686386315,519699.857487113
"16","42592",0,0,0,0.00774067263776025,0.0219467346817723,0.0247938786404888,0.0134053028056231,373762.046178621
"17","43182",0,0,0,0,0,0,0.00354702528615572,3335848.90943953
"18","43183",0,0,0,0,0,0,0.0107597716293368,4080539.261383
"19","43184",0,0,0,0,0,0,0.00845822822377207,3320705.5741896
"20","43186",0,0,0,0,0.0217391304347826,0.0326086956521739,0.0244565217391304,2451004.54209038
"21","43187",0.0354691075514874,0,0,0.0516018306636156,0.08558352402746,0.11350114416476,0.0916475972540046,461764.598936426
"22","43188",0.0363200394936352,0,0,0.0568073627419867,0.0863923269508798,0.0793046299234811,0.0644945167319017,416428.977596818
"23","43748",0,0,0,0,0,0,0.000413871220702274,2776696.74368389
"24","43749",0,0,0,0,0.000476592794783475,0.00329282294577674,0.016745737743983,2776827.70600969
"25","43750",0.000429061784897025,0,0,0.014516590389016,0.00867658276125095,0.0302488558352403,0.0356598016781083,4060248.68974258
"26","43751",0,0,0,0.014686636614803,0.0067616693325578,0.00283553875236295,0.0555474770975716,3610620.96481171
"27","43754",0.0512268618166164,0.00581145071028842,0.0012914334911752,0.106328024106758,0.130434782608696,0.124408092983211,0.0830822212656048,532092.850577762
"28","43755",0.0609682069959784,0.00110023522270278,0,0.0783822748311708,0.137984672585173,0.121519083390242,0.0813035890431748,412165.741972403
"29","44277",0,0,0,0,0,0.00143334925943622,0.000173739304174087,2896988.64762583
