"","AA","A","B","C","D","E","FF","G","Volume"
"1","40212",0,0,0,0.000188684331114046,0.001186015795574,0.00299199439337988,0.00296503948893501,759149.809849681
"2","40213",0,0,0,0.00577892871745945,0.00528826495842988,0.00537004225160147,0.00490663759029576,407112.618007056
"3","40797",0,0,0,0,0.00015225003806251,0.00117450029362507,0.00341475085368771,2080671.76994105
"4","40798",0,0,0,0.00407270206451333,0.00667229912696865,0.0125647191352007,0.0254760512120621,3618010.81056335
"5","40799",0,0,0,0,0.000239130434782609,0.00408695652173913,0.00930434782608696,2768271.09347803
"6","40800",0,0,0,0.012094304960196,0.0195520951797743,0.0214110751465314,0.0230513515877876,402643.450504181
"7","40801",0,0,0,0,0.000100877635428226,0.000706143447997579,0.00126097044285282,344729.60281131
"8","41429",0,0,0,0,2.1771788116958e-05,0.00106681761773094,0.00274324530273671,2092161.16249417
"9","41430",0,0,0,0.002443334278671,0.00866074739850346,0.0101005693841489,0.0110168197386505,372698.781872269
"10","41431",0,0,0,0.0214342179559571,0.0278486730660644,0.029768492377188,0.0362958780350085,435854.884902052
"11","42019",0,0,0,0,0,0.000456293592334268,0.00162961997262238,3949681.33244635
"12","42020",0,0,0,0,0,0.000108804456630544,0.000913957435696566,3584091.36510196
"13","42021",0,0,0,0.012173040424093,0.0159471192652545,0.0200047994066188,0.0198957219834639,388830.903285304
"14","42022",0.0103907539900936,0,0,0.0377325261419923,0.0704457897633462,0.0820913593835993,0.057347275729224,360505.090293132
"15","42589",0,0,0,0,0.000430477830391735,0.00602668962548429,0.0137322427894963,2941299.16788004
"16","42590",0,0,0,0.00316935987858227,0.00886081599857156,0.0160923131863226,0.0210025890545487,3119427.63367715
"17","42591",0.00741714183891661,0,0,0.0568424803991447,0.0584461867426942,0.047554347826087,0.0439237348538845,519699.857487113
"18","42592",0.104217331988849,0.00438934693635447,0,0.0506554362654962,0.116021116317694,0.144225636158728,0.0675603535203749,373762.046178621
"19","43182",0,0,0,0,0,0.000391696043869957,0.0287026156591374,3335848.90943953
"20","43183",0.00341928602798168,0,0,0,0.00398393876654746,0.0167513645774515,0.122843340234645,4080539.261383
"21","43184",0.0023742395014097,0,0,0,0.00370974922095266,0.0135034871642677,0.0173616263540585,3320705.5741896
"22","43185",0.0434782608695652,0,0,0,0.0217391304347826,0.0706521739130435,0.125,3635132.20429237
"23","43186",0.0448369565217391,0,0,0.0326086956521739,0.116847826086957,0.0923913043478261,0.11820652173913,2451004.54209038
"24","43187",0.121510297482838,0.0192219679633867,0.00183066361556064,0.0455377574370709,0.0432494279176201,0.0994279176201373,0.0204805491990847,461764.598936426
"25","43188",0.107796466730139,0.00539511266264678,0.000458408265453648,0.0372015938502768,0.0401636164885927,0.0857576078140978,0.0260587467823266,416428.977596818
"26","43747",0,0,0,0,0,0,0.00227691640464057,431080.526353721
"27","43748",0.000479219308181581,0,0,0,0,8.71307833057419e-05,0.0459397054979524,2776696.74368389
"28","43749",0.0285955676870085,0,0,0,0.00103983882498213,0.0409436537336713,0.122852624509868,2776827.70600969
"29","43750",0.0498188405797101,0.00886727688787185,0.000977307398932113,0.00436212814645309,0.0382103356216629,0.132580091533181,0.0387109077040427,4060248.68974258
"30","43751",0.0629635015268286,0,0,0,0,0.0678348116911444,0.0908099461974698,3610620.96481171
"31","43754",0.00559621179509255,0.0934136891950065,0.0101162290142058,0.0643564356435644,0.0477830391734826,0.0725355144210073,0.00215238915195867,532092.850577762
"32","43755",0.0408225206768344,0.0677972532058578,0.00823279459746567,0.0424159647924729,0.0344487442142803,0.0717049852037332,0.00937096896577889,412165.741972403
"33","44274",0,0,0,0,0,0,0.0015410016510732,340291.986298133
"34","44275",0,0,0,0,0,0,0.00138479799534004,339009.524210791
"35","44276",0,0,0,0,0,0.00221961091526309,0.0111415763589677,468370.606470286
"36","44277",0.00588541892889719,0,0,0,0.000238891543239369,0.0666290231507623,0.057485992268601,2896988.64762583
"37","44278",0.00869565217391304,0.00839206331996097,0.000975821316274531,0.0196031659980484,0.0973219126097799,0.0769597744768514,0.0206657269868806,3080918.94168459
"38","44279",0.0294579390344948,0.0579564781300423,0.00791504949631503,0.172626575378309,0.11674152893463,0.0670707775500414,0.0181413806637303,3518260.29627873
"39","44280",0.0233206809293766,0.0759431792040488,0.00885668276972625,0.114274212100299,0.137019783758914,0.0806015642972165,0.0174258109040718,3475560.97902061
"40","44281",0,0.0108081552444117,0.00098255956767379,0.20732006877917,0.0198968312453943,0.00122819945959224,0,2527414.77657472
"41","44283",0.00051606244355567,0.00451554638111211,0.000129015610888918,0.135079344600697,0.00283834343955619,0.00116114049800026,0.00051606244355567,472030.538422693
"42","44284",0.00122170319798778,0.0460653970535393,0.00578512396694215,0.130398850161696,0.0425080848005749,0.0110671936758893,0.00154509522098455,393894.266979693
"43","44801",0,0,0,0,0,0.000369011699841542,0.000390718270420456,387632.424674996
"44","44802",0,0,0,0,0,0.00117685518143184,0.00139479132614144,455711.054135952
"45","44803",0.00291595943769857,0.0012403708055882,0.000217608913261087,0.0194542368455412,0.0566000783392088,0.0193889541715629,0.0161248204726466,2958390.05615673
"46","44804",0.00463506985246116,0.00132741437089263,6.52826739783262e-05,0.0863254558906733,0.028028028028028,0.0205205205205205,0.0157984071027549,3003051.31396075
"47","44805",0.022836407883015,0.0304630293548878,0.00258566368989418,0.14620950394368,0.0280729200617083,0.0402842057232253,0.0195771679377702,3474472.33506353
"48","44806",0.0223126366135001,0.0779968403055814,0.00984699287986669,0.268790443006471,0.0572856926439717,0.0633453805700435,0.0109507217521155,3708437.82462343
"49","44807",0,0.00787948512014587,0.00112874167010354,0.192949705875969,0.00646855803251644,0,0,3137772.16924136
"50","44808",0,0.000204550103411441,2.27277892679379e-05,0.136707652446647,0.000704561467306075,0,0,2291452.08849106
"51","44809",0,0,0,0.0313315354425662,0,0,0,644482.004828411
"52","44810",0,0,0,0.0182203293324527,0,0,0,494985.36544682
"53","44811",0,0,0,0.0104617807525733,0,0,0,379425.211452482
"54","45323",0,0,0,0,0,0,0.000740240795976573,441967.899934606
"55","45324",0.000499251123315027,0,0,0.0116130152597191,0.0120688532418763,0.00735852742625193,0.019731272656233,1756036.99201627
"56","45325",0.00215540702357885,0,0,0.0177440073153208,0.0165247871807712,0.0241013694454726,0.022294311031765,1840809.02182737
"57","45326",0.016573504143376,0.0119407529851882,0.000435000108750027,0.0493942623485656,0.032146508036627,0.0367140091785023,0.0183135045783761,3069420.52229003
"58","45327",0.0194782608695652,0.046195652173913,0.00556521739130435,0.0950434782608696,0.0330652173913044,0.0385217391304348,0.00845652173913044,3092978.12496069
"59","45328",0.0103974473072999,0.0217933968612299,0.00416766155115153,0.106796327248258,0.00531810979183399,0.0112657101304565,0.000586077405630684,2894893.82131643
"60","45329",0,2.179361447096e-05,0,0.0260869565217391,0,0,0,2858329.70901627
"61","45330",0,0,0,0.0252025790711858,0,0,0,2553250.5908457
"62","45331",0,0,0,0.00095700023925006,0,0,0,402435.80097538
"63","45332",0,0,0,0.00114764952549106,0,0,0,393395.544936138
"64","45810",0,0,0,0,0,0,0.00011131147176028,224394.232656469
"65","45811",0,0,0,0,8.70000217500054e-05,0.00350175087543772,0.00219675054918764,298921.286025505
"66","45812",6.51847989048954e-05,0,0,0.0079308172000956,0.0104295678247833,0.0185559394215936,0.022249744692871,1410580.43835981
"67","45813",0.0208478260869565,0.00126086956521739,0.000195652173913043,0.0282826086956522,0.0386739130434783,0.0426304347826087,0.0278913043478261,1495135.72165673
"68","45814",0.04649396858457,0.02217304521392,0.00301570771500477,0.0679510544129133,0.0216957389568689,0.0442810032109694,0.00316757788770286,3544694.06011725
"69","45815",0.0393757190301504,0.0207080683322842,0.00208383077557577,0.0653801905836897,0.0227050728255443,0.0430658360285658,0.00308233302220582,2955401.6707804
"70","45816",0.00413871220702274,0.00553280473991461,0.000893090528883855,0.0228500479219308,0.0016554848828091,0.00612093752722837,0.000174261566611484,2816341.82136764
"71","45817",0,0,0,0.0209387843391737,0.00739779364049319,0.000108154877784988,0,2885284.43116877
"72","45818",0,0,0,0.0136359675873486,0.00357236211553542,0,0,440776.141263038
"73","45819",0,0,0,0.00252439876484775,0,0,0,387074.457911968
"74","45820",0,0,0,0.00249875062468766,0,0,0,419947.805405367
"75","45821",0,0,0,0.000865669703724544,0,0,0,339435.938052298
"76","46232",0,0,0,0,0.000491835530198702,0.000196734212079481,0.00108203816643714,350315.628604812
"77","46233",0,0,0,0,0.0028521042433215,0.00267792993838584,0.00520345735995297,333273.208467755
"78","46234",0.0111801242236025,0.00159093385638008,4.358722894192e-05,0.0148850386836657,0.0271984308597581,0.0308597580908794,0.0214449166394247,1450354.46445756
"79","46235",0.041236889062976,0.00781215998607303,0.000783392087739914,0.0413674544109327,0.0244810027418723,0.0319232275754015,0.0117073595334465,3141853.64963911
"80","46236",0.0276541709175367,0.0178645075864464,0.00164969936399748,0.0593240573921726,0.0211639063144414,0.0292170439992186,0.0107013392954047,1834007.37928246
"81","46237",0.00112593105837519,0.0103715572492638,0.00112593105837519,0.0609301922743807,0.00480685951844795,0.0044171141520873,0,1822261.19196761
"82","46238",0.00365200103725473,0.0288702567205463,0.00481891261128879,0.0666652260350938,0.0111720978476964,0.0039977526147463,0,1573954.17724867
"83","46239",2.17500054375014e-05,0.00384975096243774,0.000304500076125019,0.055962763990691,0.0123105030776258,0.00267525066881267,0.00095700023925006,1643825.75601352
"84","46240",0,0,0,0.00138922051705051,0.000282185417525885,6.51197117367427e-05,0,361028.531046991
"85","46241",0,0,0,0.00043648003103858,0,0,0,314590.736633205
"86","46661",0,0,0,0,0,0.000174874855181761,8.74374275908803e-05,227662.559462871
"87","46662",0,0,0,0,0,0.000349047754095857,0.000305416784833875,334660.985205378
"88","46663",0.0201894534660381,0.00261917234154007,0.00034922297887201,0.0205168500087306,0.0184651650078575,0.018268727082242,0.0106513008555963,3445037.80963839
"89","46664",0.0156574148887385,6.55121961871902e-05,0,0.0179940165527482,0.0255934313104623,0.020308780818029,0.0277334963859105,3760308.13743666
"90","46665",0.00121262897962783,0.0058426669018432,0.000749625187406297,0.0252447305758885,0.0200634976629332,0.014551547755534,0.0143972131581268,609578.156953274
"91","46666",0.00303286323953121,0.0190420484824852,0.00218799419423323,0.0831871059985702,0.0333181690171357,0.0241979159896883,0.025389397976647,585072.53799506
"92","46667",0.000695652173913044,0.00223913043478261,0.000239130434782609,0.089,0.0319130434782609,0.021304347826087,0.0139130434782609,505019.268250512
"93","46668",0.000196480197602942,0.000280685996575631,5.61371993151262e-05,0.0654279058017796,0.0323911640048278,0.0227917029219412,0.0181042467791282,516051.121923187
"94","46669",0,0,0,0.0062111801242236,0.00201971941102376,0.000282326369282891,0,672040.235609921
"95","46670",0,0,0,0.00386021942299878,0.00116822429906542,0.000126980902072328,0,473687.037611972
"96","47091",0,0,0,4.34131411578285e-05,0.000672903687946341,0.00071631682910417,0.000889969393735484,351307.893376353
"97","47092",0,0,0,0.00458125177250813,0.0125875346320819,0.00981696808394599,0.0270948319116909,3437538.59030453
"98","47093",0,0,0,0.0019120874345436,0.00467157725485084,0.00319405514633987,0.00415009886361167,2729699.78827406
"99","47094",0,0.00047850011962503,8.70000217500054e-05,0.00722100180525045,0.00585075146268787,0.00532875133218783,0.00689475172368793,2698698.94005906
"100","47095",0,4.56944412712194e-05,0,0.0140967351321712,0.0192830542164546,0.0142566656766204,0.0147364573099682,659455.426303682
"101","47096",0,0.000425031877390804,0,0.0379028427132035,0.0200265019876491,0.0133009975748181,0.00832562442183164,548249.325569515
"102","47097",0.000278706800445931,0.000119445771619685,0,0.0482959069915592,0.049490364707756,0.0339225991399904,0.020345596432553,587069.280586691
"103","47098",0.000453370811987124,9.06741623974249e-05,9.06741623974249e-05,0.0592782336673165,0.0214897764881897,0.0163213492315365,0.0117196354898672,464443.341865955
"104","47099",0,0,0,0.00973652824460588,0.00268892984928982,0,0,616810.957042912
"105","47100",0,0,0,0.000565783174478827,0,0,0,743004.320951118
"106","47546",0,0,0,0,0.000131552982963889,0.000328882457409722,0.000263105965927777,326872.821763071
"107","47547",0,0,0,0,0.000350984951520204,0.000416794629930242,0.00129425700873075,399153.603608702
"108","47548",0,0,0,0,2.16417425931136e-05,0,0.000519401822234726,1697528.2774716
"109","47551",0,0.000198934594726023,0,0.0137927985676709,0.00797948763289936,0.00629959549965739,0.00636590703123273,522570.923290087
"110","47552",0.000678322137371173,0.000240694951970416,6.56440778101136e-05,0.0143322903218748,0.00719896719984245,0.00813986564845408,0.00606113651780049,433787.1791492
"111","47553",0.00013115614138632,4.37187137954401e-05,0,0.00937766410912191,0.00859072726080399,0.00837213369182679,0.0107548035936783,1437333.05620377
"112","47554",0.00197037935215659,0.0026632600034644,0.000303135284947168,0.00690715399272475,0.0156114671747791,0.0152650268491252,0.00727524683873203,1379721.16986914
"113","47555",0.00206831987111101,0.0028521042433215,0.000391892186105245,0.085127691537306,0.0451111449783371,0.0182883020182448,0.0105157736604907,1275908.56281623
"114","47556",0.000174174304935664,0.00607432888463129,0.000631381855391783,0.0961224445363698,0.0240578258692386,0.00566066491040909,0.000326576821754371,2667417.26516117
"115","47557",0,0,0,0.00808138015160756,0,0,0,792348.426875321
"116","47558",0,2.17608913261087e-05,0,0.00820385602994299,4.35217826522174e-05,0,0,952023.073793922
"117","48010",2.1771788116958e-05,0.000152402516818706,4.35435762339161e-05,0.00515991378371906,0.00383183470858462,0.00335285537001154,0.00326576821754371,419592.984422733
"118","48011",0.000238891543239369,0.000108587065108804,0,0.0125092299005342,0.00707987664509404,0.00825261694826912,0.00731876818833341,2942428.37306922
"119","48012",0.0121329615753246,0.000805959745578113,6.53480874793064e-05,0.0275333275246144,0.0209113879933781,0.0293848566698615,0.0282085910952339,3894374.38751135
"120","48013",0.0153031322581345,0.0281100088996939,0.00349475786320519,0.103540341661421,0.0563502572228614,0.0357724283140507,0.0125681043651913,4356575.13644237
"121","48014",0.0015015015015015,0.026221874047961,0.00180615398006702,0.109109109109109,0.0353179266222745,0.00770335552944249,0.00221961091526309,2634593.99370938
"122","48015",0,0.000696348522435479,0.000108804456630544,0.0263959611785699,0.000718109413761588,0,0,778085.811192597
"123","48016",0,0,0,0.00854232833205563,0,0,0,733620.150708694
"124","48017",0,0,0,0.00675749081980749,0,0,0,707517.79133445
"125","48499",0,0,0,0.00234665276057623,0.00252047889098929,0.00199900049975012,0.00254220715729092,2780420.20786095
"126","48500",0.0103675571852628,0,0,0.00608957569408067,0.0294438624061463,0.0202549327745766,0.0302296141086083,3804249.06957179
