"","AA","A","B","C","D","E","FF","G","Volume"
"46","42021",0.00483091787439614,0.000966183574879227,0.000966183574879227,0.0106280193236715,0.0405797101449275,0.093719806763285,0.0811594202898551,388830.903285304
"47","42022",0.0270531400966184,0.00676328502415459,0.000966183574879227,0.00386473429951691,0.0357487922705314,0.0821256038647343,0.0328502415458937,360505.090293132
"48","42583",0,0,0,0.00237154150197628,0.000790513833992095,0.00474308300395257,0.00553359683794466,383852.471986305
"49","42584",0,0,0,0.00869565217391304,0.00956521739130435,0.0121739130434783,0.00173913043478261,441713.515899337
"50","42585",0,0,0,0.00993788819875776,0.0173913043478261,0.0124223602484472,0.0149068322981366,2914737.74473405
"51","42586",0,0,0,0.0173913043478261,0.0217391304347826,0.02,0.0139130434782609,3339858.61343573
"52","42587",0,0,0,0.0173913043478261,0.0449275362318841,0.036231884057971,0.0420289855072464,3503894.30815504
"53","42588",0,0,0,0.0763285024154589,0.093719806763285,0.0541062801932367,0.0753623188405797,2634030.84663183
"54","42589",0,0,0,0.11304347826087,0.170434782608696,0.104347826086957,0.102608695652174,2941299.16788004
"55","42590",0,0,0,0.0705314009661836,0.13719806763285,0.105314009661836,0.114009661835749,3119427.63367715
"56","42591",0.00782608695652174,0.00782608695652174,0.000869565217391304,0.0347826086956522,0.091304347826087,0.0939130434782609,0.0808695652173913,519699.857487113
"57","42592",0.0211180124223602,0.0273291925465838,0.00248447204968944,0.00248447204968944,0.0136645962732919,0.0484472049689441,0.0385093167701863,373762.046178621
"58","43179",0,0,0,0.000869565217391304,0.00347826086956522,0.00434782608695652,0,365645.356688151
"59","43180",0,0,0,0.00347826086956522,0.00608695652173913,0.000869565217391304,0,419451.998178901
"60","43181",0,0,0,0.0142292490118577,0.0158102766798419,0.0126482213438735,0.000790513833992095,3188134.92697704
"61","43182",0,0,0,0.0197628458498024,0.0150197628458498,0.0102766798418972,0,3335848.90943953
"62","43183",0,0,0,0.0298136645962733,0.0273291925465839,0.0248447204968944,0.0273291925465839,4080539.261383
"63","43184",0,0,0,0.0260869565217391,0.0434782608695652,0.0521739130434783,0.0289855072463768,3320705.5741896
"64","43187",0.0347826086956522,0.0173913043478261,0,0.0695652173913043,0.0695652173913043,0.091304347826087,0.0652173913043478,461764.598936426
"65","43188",0.0101449275362319,0.0188405797101449,0,0.00869565217391304,0.00579710144927536,0.0318840579710145,0.0246376811594203,416428.977596818
"66","43747",0,0,0,0.00072463768115942,0.00072463768115942,0,0,431080.526353721
"67","43748",0,0,0,0.00869565217391304,0.0126482213438735,0,0,2776696.74368389
"68","43749",0,0,0,0.0164251207729469,0.0164251207729469,0.00772946859903382,0.00289855072463768,2776827.70600969
"69","43750",0,0,0,0.0338164251207729,0.0550724637681159,0.0502415458937198,0.0772946859903382,4060248.68974258
"70","43751",0,0,0,0.0260869565217391,0.0376811594202899,0.0289855072463768,0.0347826086956522,3610620.96481171
"71","43754",0.000181159420289855,0.00072463768115942,0,0,0,0,0,532092.850577762
"72","43755",0.00762400489895897,0.00327617881200245,0.000244947948560931,0.000306184935701164,0,0.00248009797917942,0.000153092467850582,412165.741972403
"73","44277",0,0,0,0.00507246376811594,0.00144927536231884,0.00217391304347826,0.00144927536231884,2896988.64762583
"74","44278",0,0,0,0.0130434782608696,0.0156521739130435,0.011304347826087,0.0121739130434783,3080918.94168459
"75","44279",0,0,0,0.0782608695652174,0.1,0.0852173913043478,0.0478260869565217,3518260.29627873
"76","44280",0,0,0,0.0995169082125604,0.143961352657005,0.0908212560386473,0.0666666666666667,3475560.97902061
"77","44284",0.00104696815471863,0.0122146284717173,0.000116329794968736,0.00628180892831176,0.00116329794968736,0.00488585138868693,0.00107605060346081,393894.266979693
"78","44804",0,0,0,0,0.00173913043478261,0,0,3003051.31396075
"79","44805",0,0,0,0.0537549407114624,0.0600790513833992,0.0339920948616601,0.0118577075098814,3474472.33506353
"80","44806",0,0,0,0.130434782608696,0.135652173913043,0.0443478260869565,0.0469565217391304,3708437.82462343
"81","44807",0,0,0,0.215652173913043,0.107826086956522,0.0521739130434783,0.0356521739130435,3137772.16924136
"82","44808",0.000790513833992095,0.0126482213438735,0,0.232411067193676,0.138339920948617,0.0608695652173913,0.0292490118577075,2291452.08849106
"83","44809",0,0.0142292490118577,0.00395256916996047,0.173913043478261,0.0379446640316206,0.0126482213438735,0.000790513833992095,644482.004828411
"84","44810",0,0.00316205533596838,0.000790513833992095,0.0482213438735178,0,0,0,494985.36544682
"85","44811",0,0.00869565217391304,0,0.00434782608695652,0,0,0,379425.211452482
"86","45326",0,0,0,0.00608695652173913,0.00260869565217391,0,0,3069420.52229003
"87","45327",0,0,0,0.0773913043478261,0.0304347826086957,0.0182608695652174,0,3092978.12496069
"88","45328",0,0,0,0.0405797101449275,0.0106280193236715,0.00193236714975845,0,2894893.82131643
"89","45329",0,0,0,0.0521739130434783,0.0270531400966184,0.00579710144927536,0,2858329.70901627
"90","45330",0,0,0,0.191304347826087,0.0659420289855072,0.0420289855072464,0.00507246376811594,2553250.5908457
"91","45331",0,0,0,0.119806763285024,0.0821256038647343,0.0144927536231884,0,402435.80097538
"92","45332",0,0,0,0.106086956521739,0.0460869565217391,0.00956521739130435,0,393395.544936138
"93","45815",0,0,0,0.00193236714975845,0,0,0,2955401.6707804
"94","45816",0,0,0,0.00579710144927536,0,0,0,2816341.82136764
"95","45817",0,0,0,0.00289855072463768,0,0,0,2885284.43116877
"96","45818",0,0,0,0.0456521739130435,0.0166666666666667,0,0,440776.141263038
"97","45819",0,0,0,0.0817391304347826,0.0217391304347826,0,0,387074.457911968
"98","45820",0,0,0,0.051304347826087,0.0434782608695652,0.00173913043478261,0,419947.805405367
"99","45821",0,0,0,0.101739130434783,0.0330434782608696,0.00260869565217391,0,339435.938052298
"100","46240",0,0,0,0.0106280193236715,0.000966183574879227,0,0,361028.531046991
"101","46241",0,0,0,0.0826086956521739,0.0165217391304348,0,0,314590.736633205
"102","46669",0,0,0,0.0118577075098814,0,0,0,672040.235609921
"103","46670",0,0,0,0.0280193236714976,0.00579710144927536,0,0,473687.037611972
"104","47099",0,0,0,0.0165217391304348,0.00260869565217391,0,0,616810.957042912
"105","47100",0,0,0,0.0147826086956522,0.00347826086956522,0,0,743004.320951118
"106","47557",0,0,0,0.0142292490118577,0.00158102766798419,0,0,792348.426875321
"107","47558",0,0,0,0.0147826086956522,0.000869565217391304,0,0,952023.073793922
"108","A",0.0173913043478261,0.0376811594202899,0,0.0811594202898551,0.0956521739130435,0.114492753623188,0.0898550724637681,1388290.93505859
"109","B",0.101335159192058,0.105066757959603,0.0126326600479288,0.103115371448134,0.000410818212940774,0.109756932557343,0.00133515919205751,1463419.96582031
"110","C",0.115527950310559,0.122049689440994,0.012111801242236,0.0990683229813665,0,0.109316770186335,0,166141.625976562
"111","D",0.0333752199044986,0.105654687107313,0.0177431515456145,0.13515958783614,0.0320180949987434,0.129881879869314,0.0168384016084443,14366612.3071289
"112","E",0.0321835392266966,0.0512754692764319,0.00628910636932456,0.163067543718915,0.103000160436387,0.157516444729665,0.0983154179367881,9646214.72167969
"113","FF",0.0563127090301003,0.057943143812709,0.00844481605351171,0.155811036789298,0.0761705685618729,0.142140468227425,0.0750836120401338,9345573.28857422
"114","G",0,0,0,0.120823798627002,0.132265446224256,0.105720823798627,0.0832951945080092,7147078.04443359
