"","AA","A","B","C","D","E","FF","G","Volume"
"52","44803",0.000966183574879227,0.000966183574879227,0,0.00386473429951691,0.0260869565217391,0.00483091787439614,0.00676328502415459,2958390.05615673
"53","44804",0.00173913043478261,0.000869565217391304,0,0.0321739130434783,0.0104347826086957,0.00956521739130435,0.00869565217391304,3003051.31396075
"54","44805",0.0102766798418972,0.0102766798418972,0.00316205533596838,0.0616600790513834,0.0205533596837945,0.0292490118577075,0.0221343873517787,3474472.33506353
"55","44806",0.0104347826086957,0.0365217391304348,0.00521739130434783,0.106086956521739,0.0304347826086956,0.04,0.0295652173913043,3708437.82462343
"56","44807",0.00521739130434783,0.000869565217391304,0,0.0930434782608696,0.048695652173913,0.0643478260869565,0.0443478260869565,3137772.16924136
"57","44808",0,0,0,0.118577075098814,0.0569169960474308,0.0529644268774704,0.0213438735177866,2291452.08849106
"58","44809",0,0,0,0.0316205533596838,0.00474308300395257,0.000790513833992095,0.000790513833992095,644482.004828411
"59","44810",0,0,0,0.0134387351778656,0,0,0,494985.36544682
"60","44811",0,0,0,0.0173913043478261,0,0,0,379425.211452482
"61","45324",0,0,0,0.00711462450592885,0.00474308300395257,0.00237154150197628,0.00948616600790514,1756036.99201627
"62","45325",0.000869565217391304,0,0,0.00521739130434783,0.00782608695652174,0.00869565217391304,0.0156521739130435,1840809.02182737
"63","45326",0.0165217391304348,0.00956521739130435,0.000869565217391304,0.031304347826087,0.0295652173913043,0.0504347826086957,0.0330434782608696,3069420.52229003
"64","45327",0.0252173913043478,0.0173913043478261,0.00173913043478261,0.0591304347826087,0.0539130434782609,0.0582608695652174,0.0234782608695652,3092978.12496069
"65","45328",0.0154589371980676,0.0193236714975845,0.00386473429951691,0.0743961352657005,0.0570048309178744,0.0347826086956522,0.0135265700483092,2894893.82131643
"66","45329",0.00386473429951691,0.00869565217391304,0.000966183574879227,0.0821256038647343,0.0260869565217391,0.0193236714975845,0.0106280193236715,2858329.70901627
"67","45330",0.00869565217391304,0.00434782608695652,0,0.0949275362318841,0.0557971014492754,0.0195652173913043,0.0159420289855072,2553250.5908457
"68","45331",0,0,0,0.0318840579710145,0.00579710144927536,0.00193236714975845,0,402435.80097538
"69","45332",0,0,0,0.00347826086956522,0,0,0,393395.544936138
"70","45811",0,0,0,0,0,0.00193236714975845,0,298921.286025505
"71","45812",0,0,0,0.00434782608695652,0.00782608695652174,0.00695652173913043,0.0104347826086957,1410580.43835981
"72","45813",0.011304347826087,0.00434782608695652,0,0.0104347826086957,0.0191304347826087,0.0165217391304348,0.0165217391304348,1495135.72165673
"73","45814",0.0434782608695652,0.0338164251207729,0.00386473429951691,0.0444444444444444,0.0222222222222222,0.0483091787439614,0.0396135265700483,3544694.06011725
"74","45815",0.0328502415458937,0.0173913043478261,0.00193236714975845,0.051207729468599,0.0202898550724638,0.0608695652173913,0.0473429951690821,2955401.6707804
"75","45816",0.00483091787439614,0.00579710144927536,0.00289855072463768,0.0502415458937198,0.0222222222222222,0.0251207729468599,0.0251207729468599,2816341.82136764
"76","45817",0,0.00217391304347826,0,0.0311594202898551,0.0202898550724638,0.0108695652173913,0.00144927536231884,2885284.43116877
"77","45818",0,0,0,0.0130434782608696,0.00507246376811594,0.00289855072463768,0.00144927536231884,440776.141263038
"78","45819",0,0,0,0.00173913043478261,0.00347826086956522,0.000869565217391304,0,387074.457911968
"79","45820",0,0,0,0.0104347826086957,0.00521739130434783,0.000869565217391304,0,419947.805405367
"80","45821",0,0,0,0.00782608695652174,0.00173913043478261,0.00173913043478261,0,339435.938052298
"81","46233",0,0,0,0,0.00158102766798419,0.000790513833992095,0.00158102766798419,333273.208467755
"82","46234",0.00260869565217391,0,0,0.00695652173913044,0.011304347826087,0.0104347826086957,0.00956521739130435,1450354.46445756
"83","46235",0.0147826086956522,0.00347826086956522,0,0.0165217391304348,0.0121739130434783,0.0147826086956522,0.00782608695652174,3141853.64963911
"84","46236",0.0206521739130435,0.00108695652173913,0,0.025,0.0173913043478261,0.0217391304347826,0.0271739130434783,1834007.37928246
"85","46237",0.00772946859903382,0.00869565217391304,0,0.0405797101449275,0.0164251207729469,0.0386473429951691,0.0173913043478261,1822261.19196761
"86","46238",0.00434782608695652,0.0173913043478261,0.00434782608695652,0.0539130434782609,0.0373913043478261,0.0191304347826087,0.00782608695652174,1573954.17724867
"87","46239",0,0,0,0.025,0.00869565217391304,0.00434782608695652,0,1643825.75601352
"88","46240",0,0,0,0.00483091787439614,0.000966183574879227,0.000966183574879227,0,361028.531046991
"89","46241",0,0,0,0.00173913043478261,0,0,0,314590.736633205
"90","46663",0.00978260869565217,0,0,0.00760869565217391,0.00760869565217391,0.00652173913043478,0.00326086956521739,3445037.80963839
"91","46664",0.00790513833992095,0,0,0.0102766798418972,0.0118577075098814,0.00948616600790514,0.0126482213438735,3760308.13743666
