"","AA","A","B","C","D","E","FF","G","Volume"
"71","46235",0,0,0,0.0165217391304348,0.0182608695652174,0.00869565217391304,0.0121739130434783,3141853.64963911
"72","46236",0.0119565217391304,0.00326086956521739,0.00108695652173913,0.066304347826087,0.0271739130434783,0.0173913043478261,0.0184782608695652,1834007.37928246
"73","46237",0.00579710144927536,0.00869565217391304,0.00193236714975845,0.0966183574879227,0.0492753623188406,0.0444444444444444,0.0338164251207729,1822261.19196761
"74","46238",0.00521739130434783,0.00869565217391304,0,0.1,0.0617391304347826,0.0452173913043478,0.0165217391304348,1573954.17724867
"75","46239",0.00108695652173913,0.00869565217391304,0.00108695652173913,0.0793478260869565,0.0369565217391304,0.0358695652173913,0.0141304347826087,1643825.75601352
"76","46240",0,0.00193236714975845,0,0.0966183574879227,0.0483091787439614,0.0115942028985507,0.0144927536231884,361028.531046991
"77","46241",0,0,0,0.0443478260869565,0.00956521739130435,0.00521739130434783,0.00173913043478261,314590.736633205
"78","46663",0,0,0,0,0.00217391304347826,0.00326086956521739,0.00326086956521739,3445037.80963839
"79","46664",0,0,0,0.00711462450592885,0.00632411067193676,0.00711462450592885,0.00395256916996047,3760308.13743666
"80","46665",0.00474308300395257,0.00158102766798419,0,0.025296442687747,0.0142292490118577,0.0118577075098814,0.0126482213438735,609578.156953274
"81","46666",0.0164251207729469,0.01256038647343,0.000966183574879227,0.0618357487922705,0.0328502415458937,0.0454106280193237,0.0202898550724638,585072.53799506
"82","46667",0.0173913043478261,0.0173913043478261,0.00289855072463768,0.0985507246376812,0.051207729468599,0.0579710144927536,0.0318840579710145,505019.268250512
"83","46668",0.0135265700483092,0.0144927536231884,0.00483091787439614,0.0628019323671498,0.0444444444444444,0.0434782608695652,0.0106280193236715,516051.121923187
"84","46669",0.0102766798418972,0.00474308300395257,0,0.0924901185770751,0.0434782608695652,0.0339920948616601,0.0126482213438735,672040.235609921
"85","46670",0.00289855072463768,0.00193236714975845,0,0.111111111111111,0.0772946859903382,0.0376811594202899,0.0106280193236715,473687.037611972
"86","47092",0,0,0,0,0.00237154150197628,0,0.00316205533596838,3437538.59030453
"87","47093",0,0,0,0,0.000869565217391304,0.00173913043478261,0.000869565217391304,2729699.78827406
"88","47094",0,0,0,0.00966183574879227,0.00483091787439614,0.0115942028985507,0.0106280193236715,2698698.94005906
"89","47095",0.00289855072463768,0,0,0.0183574879227053,0.0115942028985507,0.0154589371980676,0.00483091787439614,659455.426303682
"90","47096",0.00966183574879227,0.00869565217391304,0.000966183574879227,0.0280193236714976,0.0115942028985507,0.0135265700483092,0.00483091787439614,548249.325569515
"91","47097",0.00978260869565217,0.0108695652173913,0.00108695652173913,0.0423913043478261,0.0489130434782609,0.0315217391304348,0.0206521739130435,587069.280586691
"92","47098",0.00395256916996047,0.00869565217391304,0.000790513833992095,0.0316205533596838,0.016600790513834,0.0276679841897233,0.0134387351778656,464443.341865955
"93","47099",0.00869565217391304,0.0278260869565217,0.00347826086956522,0.068695652173913,0.0208695652173913,0.0365217391304348,0.0165217391304348,616810.957042912
"94","47100",0.00347826086956522,0.011304347826087,0.00347826086956522,0.104347826086957,0.0565217391304348,0.0365217391304348,0.00956521739130435,743004.320951118
"95","47549",0,0,0,0,0.00434782608695652,0,0.00521739130434783,1779552.50026892
"96","47550",0,0,0,0.00217391304347826,0.00869565217391304,0.00434782608695652,0.00978260869565217,458970.979671924
"97","47551",0.00193236714975845,0,0,0.0115942028985507,0.0231884057971014,0.0154589371980676,0.0115942028985507,522570.923290087
"98","47552",0,0,0,0.0183574879227053,0.0115942028985507,0.0135265700483092,0.00289855072463768,433787.1791492
"99","47553",0.00260869565217391,0.00347826086956522,0,0.0121739130434783,0.00695652173913044,0.0173913043478261,0.00260869565217391,1437333.05620377
"100","47554",0.000790513833992095,0,0,0.00869565217391304,0.0126482213438735,0.00790513833992095,0.0150197628458498,1379721.16986914
"101","47555",0.00158102766798419,0.000790513833992095,0,0.0173913043478261,0.0142292490118577,0.0126482213438735,0.00711462450592885,1275908.56281623
"102","47556",0.00260869565217391,0.00173913043478261,0,0.00695652173913044,0.00782608695652174,0.00521739130434783,0.000869565217391304,2667417.26516117
"103","47557",0.000790513833992095,0.000790513833992095,0,0.00711462450592885,0.00553359683794466,0.000790513833992095,0.000790513833992095,792348.426875321
"104","47558",0.00173913043478261,0.00347826086956522,0.00173913043478261,0.0156521739130435,0.00608695652173913,0.00434782608695652,0,952023.073793922
"105","48006",0,0,0,0,0,0,0.000869565217391304,2026609.09874314
"106","48008",0,0,0,0,0,0.00521739130434783,0.00347826086956522,2053860.02325077
"107","48009",0,0,0,0,0.00608695652173913,0.0130434782608696,0.0173913043478261,459368.569506948
"108","48010",0.00173913043478261,0,0,0.0104347826086957,0.02,0.0234782608695652,0.011304347826087,419592.984422733
"109","48011",0,0,0,0.011304347826087,0.00347826086956522,0.00782608695652174,0.00260869565217391,2942428.37306922
"110","48012",0,0,0,0.00869565217391304,0.00869565217391304,0.00695652173913044,0.00434782608695652,3894374.38751135
"111","48013",0,0,0,0.00695652173913044,0.00347826086956522,0.00347826086956522,0.00260869565217391,4356575.13644237
"112","48495",0,0,0,0,0.000869565217391304,0.000869565217391304,0.000869565217391304,422110.449067635
"113","48496",0,0,0,0,0,0.000869565217391304,0,319626.335952139
"114","48497",0,0,0,0,0,0.00260869565217391,0.00260869565217391,1069530.03727419
"115","48498",0,0,0,0.00434782608695652,0.00173913043478261,0.011304347826087,0.00521739130434783,1624747.19234894
"116","48499",0,0.000790513833992095,0,0.00711462450592885,0.0134387351778656,0.00869565217391304,0.00869565217391304,2780420.20786095
"117","48500",0,0,0,0.00579710144927536,0.00483091787439614,0.00676328502415459,0.00676328502415459,3804249.06957179
"118","48501",0.00144927536231884,0.00144927536231884,0,0.0166666666666667,0.013768115942029,0.0108695652173913,0.00289855072463768,4886571.29421508
"119","48502",0.00193236714975845,0.00193236714975845,0,0.0106280193236715,0.0115942028985507,0.00289855072463768,0.00386473429951691,3964396.62549081
"120","48503",0,0,0,0.000966183574879227,0,0,0,814403.636290413
"121","49020",0,0,0,0,0,0,0.000869565217391304,475369.930877522
"122","49021",0,0,0,0,0,0.00521739130434783,0,1522713.14418335
"123","49022",0,0,0,0,0.00193236714975845,0.00483091787439614,0.00193236714975845,1959518.72756417
"124","49023",0,0,0,0.00289855072463768,0.00579710144927536,0.00289855072463768,0.0101449275362319,3410018.13780815
"125","49024",0.00217391304347826,0.00072463768115942,0,0.013768115942029,0.0159420289855072,0.00579710144927536,0.00579710144927536,4379699.43825271
"126","49025",0.00217391304347826,0,0,0.041304347826087,0.0152173913043478,0.00760869565217391,0.00217391304347826,4499811.86596996
"127","49026",0.00217391304347826,0.00217391304347826,0,0.0510869565217391,0.0141304347826087,0.00543478260869565,0.00434782608695652,4121180.96579215
"128","49027",0.000966183574879227,0,0,0.0173913043478261,0.00483091787439614,0.00386473429951691,0.000966183574879227,652824.225459187
"129","49568",0,0,0,0,0,0.000869565217391304,0.000869565217391304,284560.277321109
"130","49570",0,0,0,0,0.000966183574879227,0.00579710144927536,0,1859459.50151227
"131","49571",0,0,0,0,0.000869565217391304,0.00695652173913044,0,1813707.35280558
"132","49572",0,0,0,0.00395256916996047,0.0102766798418972,0.00632411067193676,0.00316205533596838,4255834.82068138
"133","49573",0.00260869565217391,0,0,0.0173913043478261,0.0304347826086956,0.0260869565217391,0.0130434782608696,3624159.48205011
"134","49574",0.0118577075098814,0.00316205533596838,0.000790513833992095,0.0379446640316205,0.0474308300395257,0.0577075098814229,0.0268774703557312,3760107.49227539
"135","49575",0.0154589371980676,0.0115942028985507,0,0.0811594202898551,0.0608695652173913,0.0309178743961353,0.00772946859903382,4244238.16542655
"136","49576",0.000966183574879227,0.00676328502415459,0,0.0318840579710145,0.0173913043478261,0.0115942028985507,0.00483091787439614,831039.611712347
"137","49577",0,0,0,0.00745341614906832,0.00496894409937888,0.00124223602484472,0,541937.812825643
"138","50116",0,0,0,0,0.000790513833992095,0.000790513833992095,0.000790513833992095,217544.845897721
"139","50117",0,0,0,0,0,0.00521739130434783,0,794557.555902737
"140","50118",0,0,0,0,0.00347826086956522,0.00434782608695652,0.00347826086956522,853506.666441656
"141","50119",0.00158102766798419,0,0,0.00316205533596838,0.0102766798418972,0.0150197628458498,0.0221343873517787,3583230.2925812
"142","50120",0.016600790513834,0.00474308300395257,0.000790513833992095,0.0158102766798419,0.0213438735177866,0.0403162055335968,0.0284584980237154,4214692.34638369
"143","50121",0.0142292490118577,0.0102766798418972,0,0.0403162055335968,0.0490118577075099,0.0624505928853755,0.033201581027668,3858329.83556652
"144","50122",0.00483091787439614,0.0106280193236715,0.00193236714975845,0.0357487922705314,0.00676328502415459,0.0154589371980676,0.000966183574879227,632335.746634423
"145","50123",0.00158102766798419,0.000790513833992095,0,0.00790513833992095,0.00237154150197628,0.00553359683794466,0,458560.914772653
"146","50124",0,0.00108695652173913,0,0.00869565217391304,0.00108695652173913,0.00108695652173913,0.00108695652173913,661702.10846811
"147","50692",0,0,0,0,0,0,0.000869565217391304,392607.224511473
"148","50693",0,0,0,0,0.00386473429951691,0.00289855072463768,0.00579710144927536,939509.034548447
"149","50694",0.00173913043478261,0,0,0.00608695652173913,0.0147826086956522,0.0130434782608696,0.02,4995429.5612996
"150","50695",0.0158102766798419,0.00316205533596838,0,0.0213438735177866,0.0339920948616601,0.0403162055335968,0.0308300395256917,3940755.94434631
"151","50696",0.00869565217391304,0.0144927536231884,0.000966183574879227,0.0309178743961353,0.00869565217391304,0.01256038647343,0.00386473429951691,597472.265085949
"152","50697",0,0,0,0.00193236714975845,0,0,0,587671.36608481
"153","51227",0,0,0,0,0,0.000790513833992095,0,548312.363188863
"154","51228",0.000790513833992095,0,0,0.00316205533596838,0.00316205533596838,0.00474308300395257,0.00474308300395257,497453.894791736
"155","51229",0.0189723320158103,0.00790513833992095,0.000790513833992095,0.0213438735177866,0.0110671936758893,0.0205533596837945,0.0197628458498024,4445104.68692689
"156","51230",0.0184782608695652,0.00217391304347826,0.00108695652173913,0.0282608695652174,0.0217391304347826,0.0315217391304348,0.0206521739130435,5358059.39755368
"157","51231",0.00289855072463768,0.00869565217391304,0,0.0135265700483092,0.00386473429951691,0.00579710144927536,0.00193236714975845,573995.146962048
"158","51232",0.000966183574879227,0.00193236714975845,0,0.00193236714975845,0,0.00676328502415459,0.000966183574879227,624420.565044078
"159","51764",0,0,0,0.000869565217391304,0.000869565217391304,0.00173913043478261,0.00260869565217391,447084.172515324
"160","51765",0,0.000869565217391304,0,0.00173913043478261,0.00260869565217391,0.00173913043478261,0.00434782608695652,794728.33175497
"161","51766",0.0164251207729469,0.00386473429951691,0.000966183574879227,0.0183574879227053,0.00676328502415459,0.0202898550724638,0.00579710144927536,6785874.78721986
"162","51767",0.00869565217391304,0.00956521739130435,0.000869565217391304,0.0208695652173913,0.00608695652173913,0.0104347826086957,0.00347826086956522,4940135.45558954
"163","51768",0,0,0,0.00173913043478261,0,0,0,488158.35995543
"164","51769",0,0,0,0.00158102766798419,0,0,0,448339.606399968
"165","52301",0.00347826086956522,0.00173913043478261,0.000869565217391304,0.0173913043478261,0.00608695652173913,0.00695652173913044,0.00347826086956522,3848731.55072391
"166","52302",0.0031055900621118,0.00062111801242236,0,0.00683229813664596,0.00248447204968944,0.00186335403726708,0.00062111801242236,5844836.68401506
"167","52865",0,0,0,0.00579710144927536,0.00072463768115942,0.00072463768115942,0.00144927536231884,2340958.05682333
"168","52866",0,0,0,0.0104347826086957,0.00347826086956522,0.000869565217391304,0,3796548.58205729
"169","52867",0.00289855072463768,0,0,0.00772946859903382,0.00289855072463768,0.000966183574879227,0.000966183574879227,4336984.71723335
"170","53470",0,0.00193236714975845,0,0.00289855072463768,0.00386473429951691,0.00386473429951691,0.00483091787439614,2011501.72944184
"171","53471",0.000869565217391304,0.00260869565217391,0.000869565217391304,0.0147826086956522,0.00347826086956522,0.00695652173913044,0.00347826086956522,2111362.19895559
"172","53472",0,0,0,0.00260869565217391,0,0,0,3399949.7364238
"173","53473",0,0,0,0.00237154150197628,0,0,0,2747372.50664132
"174","54078",0,0,0,0,0.00158102766798419,0,0.00158102766798419,320089.995458225
"175","54079",0.000869565217391304,0.00173913043478261,0,0.011304347826087,0.00608695652173913,0.00608695652173913,0.000869565217391304,3020102.40381045
"176","54080",0,0.00173913043478261,0.00173913043478261,0.00608695652173913,0.000869565217391304,0.00173913043478261,0.00173913043478261,2125441.61180349
"177","54081",0,0,0,0.00237154150197628,0,0,0,3210794.9769161
"178","54082",0,0,0,0.00237154150197628,0,0,0,4836169.26532175
"179","54667",0,0,0,0.00316205533596838,0.00395256916996047,0.00237154150197628,0.00158102766798419,2487561.84136942
"180","54668",0,0,0,0.00316205533596838,0,0,0,2237845.19825643
"181","55251",0,0,0,0.000790513833992095,0.000790513833992095,0,0.000790513833992095,1686957.21961108
"182","55252",0,0.000966183574879227,0,0.00386473429951691,0.000966183574879227,0.000966183574879227,0.00193236714975845,2878676.94198663
"183","55877",0,0,0,0.000869565217391304,0,0.00173913043478261,0,3623858.7279742
"184","55878",0,0.00158102766798419,0,0.00237154150197628,0,0.00158102766798419,0,3937857.0711739
"185","56564",0,0.000966183574879227,0,0.000966183574879227,0,0,0,2432100.25789279
"186","56565",0.000869565217391304,0.00173913043478261,0,0.00347826086956522,0.000869565217391304,0.00173913043478261,0,3958788.63371167
"187","57258",0,0.000869565217391304,0,0.00173913043478261,0,0,0,2671125.70879103
"188","60707",0,0,0,0.000966183574879227,0,0,0,4453494.31600894
"189","61401",0,0,0,0.00144927536231884,0,0,0,4218534.90905851
"190","61402",0,0,0,0.000966183574879227,0,0,0,4729128.47245522
"191","A",0.00289855072463768,0,0,0.0246376811594203,0.0492753623188406,0.0623188405797101,0.0971014492753623,1388290.93505859
"192","B",0.0478603218076001,0.0271482369051695,0.00253337897980144,0.128106812735365,0.10961999315303,0.144539541252996,0.028483396097227,1463419.96582031
"193","C",0.0493788819875776,0.024223602484472,0.00372670807453416,0.121428571428571,0.107453416149068,0.143167701863354,0.024223602484472,166141.625976562
"194","D",0.0303091228951998,0.0425735109323951,0.00467454134204574,0.143603920583061,0.128826338275949,0.137521990449862,0.0425232470469967,14366612.3071289
"195","E",0.0407508422910316,0.000160436386972565,0,0.0762072838119686,0.12321514519493,0.135536659714423,0.0719717631958928,9646214.72167969
"196","FF",0.0397993311036789,0.00167224080267559,0.000125418060200669,0.097742474916388,0.0961120401337793,0.0761705685618729,0.0776755852842809,9345573.28857422
"197","G",0,0,0,0.0045766590389016,0.0109839816933638,0.0164759725400458,0.0283752860411899,7147078.04443359
